Energy virulence model		dt	E_lower	 E_upper									
m	5997	0.01	0.5	0.9									
													
			smooth_step parameter										
			step_time	1.5									
													
				"E (Energy) series is fixed here, ie not calculated "									
k	t	E_lower (lhs)	E_upper (lhs)	E (lhs)	Step-Virulence (rhs)	Smooth-Step_Virulence (rhs)	E_lower<E<E_upper	E<E_lower	from below	t_last_switch	smoothstep		
5031	50.31	0.5	0.9	1.651804543	0	0	0	0	0	39.240	1.000		
5032	50.32	0.5	0.9	1.650304543	0	0	0	0	0	39.240	1.000		
5033	50.33	0.5	0.9	1.648804543	0	0	0	0	0	39.240	1.000		
5034	50.34	0.5	0.9	1.647304543	0	0	0	0	0	39.240	1.000		
5035	50.35	0.5	0.9	1.645804543	0	0	0	0	0	39.240	1.000		
5036	50.36	0.5	0.9	1.644304543	0	0	0	0	0	39.240	1.000		
5037	50.37	0.5	0.9	1.642804543	0	0	0	0	0	39.240	1.000		
5038	50.38	0.5	0.9	1.641304543	0	0	0	0	0	39.240	1.000		
5039	50.39	0.5	0.9	1.639804543	0	0	0	0	0	39.240	1.000		
5040	50.4	0.5	0.9	1.638304543	0	0	0	0	0	39.240	1.000		
5041	50.41	0.5	0.9	1.636804543	0	0	0	0	0	39.240	1.000		
5042	50.42	0.5	0.9	1.635304543	0	0	0	0	0	39.240	1.000		
5043	50.43	0.5	0.9	1.633804543	0	0	0	0	0	39.240	1.000		
5044	50.44	0.5	0.9	1.632304543	0	0	0	0	0	39.240	1.000		
5045	50.45	0.5	0.9	1.630804543	0	0	0	0	0	39.240	1.000		
5046	50.46	0.5	0.9	1.629304543	0	0	0	0	0	39.240	1.000		
5047	50.47	0.5	0.9	1.627804543	0	0	0	0	0	39.240	1.000		
5048	50.48	0.5	0.9	1.626304543	0	0	0	0	0	39.240	1.000		
5049	50.49	0.5	0.9	1.624804543	0	0	0	0	0	39.240	1.000		
5050	50.5	0.5	0.9	1.623304543	0	0	0	0	0	39.240	1.000		
5051	50.51	0.5	0.9	1.621804543	0	0	0	0	0	39.240	1.000		
5052	50.52	0.5	0.9	1.620304543	0	0	0	0	0	39.240	1.000		
5053	50.53	0.5	0.9	1.618804543	0	0	0	0	0	39.240	1.000		
5054	50.54	0.5	0.9	1.617304543	0	0	0	0	0	39.240	1.000		
5055	50.55	0.5	0.9	1.615804543	0	0	0	0	0	39.240	1.000		
5056	50.56	0.5	0.9	1.614304543	0	0	0	0	0	39.240	1.000		
5057	50.57	0.5	0.9	1.612804543	0	0	0	0	0	39.240	1.000		
5058	50.58	0.5	0.9	1.611304543	0	0	0	0	0	39.240	1.000		
5059	50.59	0.5	0.9	1.609804543	0	0	0	0	0	39.240	1.000		
5060	50.6	0.5	0.9	1.608304543	0	0	0	0	0	39.240	1.000		
5061	50.61	0.5	0.9	1.606804543	0	0	0	0	0	39.240	1.000		
5062	50.62	0.5	0.9	1.605304543	0	0	0	0	0	39.240	1.000		
5063	50.63	0.5	0.9	1.603804543	0	0	0	0	0	39.240	1.000		
5064	50.64	0.5	0.9	1.602304543	0	0	0	0	0	39.240	1.000		
5065	50.65	0.5	0.9	1.600804543	0	0	0	0	0	39.240	1.000		
5066	50.66	0.5	0.9	1.599304543	0	0	0	0	0	39.240	1.000		
5067	50.67	0.5	0.9	1.597804543	0	0	0	0	0	39.240	1.000		
5068	50.68	0.5	0.9	1.596304543	0	0	0	0	0	39.240	1.000		
5069	50.69	0.5	0.9	1.594804543	0	0	0	0	0	39.240	1.000		
5070	50.7	0.5	0.9	1.593304543	0	0	0	0	0	39.240	1.000		
5071	50.71	0.5	0.9	1.591804543	0	0	0	0	0	39.240	1.000		
5072	50.72	0.5	0.9	1.590304543	0	0	0	0	0	39.240	1.000		
5073	50.73	0.5	0.9	1.588804543	0	0	0	0	0	39.240	1.000		
5074	50.74	0.5	0.9	1.587304543	0	0	0	0	0	39.240	1.000		
5075	50.75	0.5	0.9	1.585804543	0	0	0	0	0	39.240	1.000		
5076	50.76	0.5	0.9	1.584304543	0	0	0	0	0	39.240	1.000		
5077	50.77	0.5	0.9	1.582804543	0	0	0	0	0	39.240	1.000		
5078	50.78	0.5	0.9	1.581304543	0	0	0	0	0	39.240	1.000		
5079	50.79	0.5	0.9	1.579804543	0	0	0	0	0	39.240	1.000		
5080	50.8	0.5	0.9	1.578304543	0	0	0	0	0	39.240	1.000		
5081	50.81	0.5	0.9	1.576804543	0	0	0	0	0	39.240	1.000		
5082	50.82	0.5	0.9	1.575304543	0	0	0	0	0	39.240	1.000		
5083	50.83	0.5	0.9	1.573804543	0	0	0	0	0	39.240	1.000		
5084	50.84	0.5	0.9	1.572304543	0	0	0	0	0	39.240	1.000		
5085	50.85	0.5	0.9	1.570804543	0	0	0	0	0	39.240	1.000		
5086	50.86	0.5	0.9	1.569304543	0	0	0	0	0	39.240	1.000		
5087	50.87	0.5	0.9	1.567804543	0	0	0	0	0	39.240	1.000		
5088	50.88	0.5	0.9	1.566304543	0	0	0	0	0	39.240	1.000		
5089	50.89	0.5	0.9	1.564804543	0	0	0	0	0	39.240	1.000		
5090	50.9	0.5	0.9	1.563304543	0	0	0	0	0	39.240	1.000		
5091	50.91	0.5	0.9	1.561804543	0	0	0	0	0	39.240	1.000		
5092	50.92	0.5	0.9	1.560304543	0	0	0	0	0	39.240	1.000		
5093	50.93	0.5	0.9	1.558804543	0	0	0	0	0	39.240	1.000		
5094	50.94	0.5	0.9	1.557304543	0	0	0	0	0	39.240	1.000		
5095	50.95	0.5	0.9	1.555804543	0	0	0	0	0	39.240	1.000		
5096	50.96	0.5	0.9	1.554304543	0	0	0	0	0	39.240	1.000		
5097	50.97	0.5	0.9	1.552804543	0	0	0	0	0	39.240	1.000		
5098	50.98	0.5	0.9	1.551304543	0	0	0	0	0	39.240	1.000		
5099	50.99	0.5	0.9	1.549804543	0	0	0	0	0	39.240	1.000		
5100	51	0.5	0.9	1.548304543	0	0	0	0	0	39.240	1.000		
5101	51.01	0.5	0.9	1.546804543	0	0	0	0	0	39.240	1.000		
5102	51.02	0.5	0.9	1.545304543	0	0	0	0	0	39.240	1.000		
5103	51.03	0.5	0.9	1.543804543	0	0	0	0	0	39.240	1.000		
5104	51.04	0.5	0.9	1.542304543	0	0	0	0	0	39.240	1.000		
5105	51.05	0.5	0.9	1.540804543	0	0	0	0	0	39.240	1.000		
5106	51.06	0.5	0.9	1.539304543	0	0	0	0	0	39.240	1.000		
5107	51.07	0.5	0.9	1.537804543	0	0	0	0	0	39.240	1.000		
5108	51.08	0.5	0.9	1.536304543	0	0	0	0	0	39.240	1.000		
5109	51.09	0.5	0.9	1.534804543	0	0	0	0	0	39.240	1.000		
5110	51.1	0.5	0.9	1.533304543	0	0	0	0	0	39.240	1.000		
5111	51.11	0.5	0.9	1.531804543	0	0	0	0	0	39.240	1.000		
5112	51.12	0.5	0.9	1.530304543	0	0	0	0	0	39.240	1.000		
5113	51.13	0.5	0.9	1.528804543	0	0	0	0	0	39.240	1.000		
5114	51.14	0.5	0.9	1.527304543	0	0	0	0	0	39.240	1.000		
5115	51.15	0.5	0.9	1.525804543	0	0	0	0	0	39.240	1.000		
5116	51.16	0.5	0.9	1.524304543	0	0	0	0	0	39.240	1.000		
5117	51.17	0.5	0.9	1.522804543	0	0	0	0	0	39.240	1.000		
5118	51.18	0.5	0.9	1.521304543	0	0	0	0	0	39.240	1.000		
5119	51.19	0.5	0.9	1.519804543	0	0	0	0	0	39.240	1.000		
5120	51.2	0.5	0.9	1.518304543	0	0	0	0	0	39.240	1.000		
5121	51.21	0.5	0.9	1.516804543	0	0	0	0	0	39.240	1.000		
5122	51.22	0.5	0.9	1.515304543	0	0	0	0	0	39.240	1.000		
5123	51.23	0.5	0.9	1.513804543	0	0	0	0	0	39.240	1.000		
5124	51.24	0.5	0.9	1.512304543	0	0	0	0	0	39.240	1.000		
5125	51.25	0.5	0.9	1.510804543	0	0	0	0	0	39.240	1.000		
5126	51.26	0.5	0.9	1.509304543	0	0	0	0	0	39.240	1.000		
5127	51.27	0.5	0.9	1.507804543	0	0	0	0	0	39.240	1.000		
5128	51.28	0.5	0.9	1.506304543	0	0	0	0	0	39.240	1.000		
5129	51.29	0.5	0.9	1.504804543	0	0	0	0	0	39.240	1.000		
5130	51.3	0.5	0.9	1.503304543	0	0	0	0	0	39.240	1.000		
5131	51.31	0.5	0.9	1.501804543	0	0	0	0	0	39.240	1.000		
5132	51.32	0.5	0.9	1.500304543	0	0	0	0	0	39.240	1.000		
5133	51.33	0.5	0.9	1.498804543	0	0	0	0	0	39.240	1.000		
5134	51.34	0.5	0.9	1.497304543	0	0	0	0	0	39.240	1.000		
5135	51.35	0.5	0.9	1.495804543	0	0	0	0	0	39.240	1.000		
5136	51.36	0.5	0.9	1.494304543	0	0	0	0	0	39.240	1.000		
5137	51.37	0.5	0.9	1.492804543	0	0	0	0	0	39.240	1.000		
5138	51.38	0.5	0.9	1.491304543	0	0	0	0	0	39.240	1.000		
5139	51.39	0.5	0.9	1.489804543	0	0	0	0	0	39.240	1.000		
5140	51.4	0.5	0.9	1.488304543	0	0	0	0	0	39.240	1.000		
5141	51.41	0.5	0.9	1.486804543	0	0	0	0	0	39.240	1.000		
5142	51.42	0.5	0.9	1.485304543	0	0	0	0	0	39.240	1.000		
5143	51.43	0.5	0.9	1.483804543	0	0	0	0	0	39.240	1.000		
5144	51.44	0.5	0.9	1.482304543	0	0	0	0	0	39.240	1.000		
5145	51.45	0.5	0.9	1.480804543	0	0	0	0	0	39.240	1.000		
5146	51.46	0.5	0.9	1.479304543	0	0	0	0	0	39.240	1.000		
5147	51.47	0.5	0.9	1.477804543	0	0	0	0	0	39.240	1.000		
5148	51.48	0.5	0.9	1.476304543	0	0	0	0	0	39.240	1.000		
5149	51.49	0.5	0.9	1.474804543	0	0	0	0	0	39.240	1.000		
5150	51.5	0.5	0.9	1.473304543	0	0	0	0	0	39.240	1.000		
5151	51.51	0.5	0.9	1.471804543	0	0	0	0	0	39.240	1.000		
5152	51.52	0.5	0.9	1.470304543	0	0	0	0	0	39.240	1.000		
5153	51.53	0.5	0.9	1.468804543	0	0	0	0	0	39.240	1.000		
5154	51.54	0.5	0.9	1.467304543	0	0	0	0	0	39.240	1.000		
5155	51.55	0.5	0.9	1.465804543	0	0	0	0	0	39.240	1.000		
5156	51.56	0.5	0.9	1.464304543	0	0	0	0	0	39.240	1.000		
5157	51.57	0.5	0.9	1.462804543	0	0	0	0	0	39.240	1.000		
5158	51.58	0.5	0.9	1.461304543	0	0	0	0	0	39.240	1.000		
5159	51.59	0.5	0.9	1.459804543	0	0	0	0	0	39.240	1.000		
5160	51.6	0.5	0.9	1.458304543	0	0	0	0	0	39.240	1.000		
5161	51.61	0.5	0.9	1.456804543	0	0	0	0	0	39.240	1.000		
5162	51.62	0.5	0.9	1.455304543	0	0	0	0	0	39.240	1.000		
5163	51.63	0.5	0.9	1.453804543	0	0	0	0	0	39.240	1.000		
5164	51.64	0.5	0.9	1.452304543	0	0	0	0	0	39.240	1.000		
5165	51.65	0.5	0.9	1.450804543	0	0	0	0	0	39.240	1.000		
5166	51.66	0.5	0.9	1.449304543	0	0	0	0	0	39.240	1.000		
5167	51.67	0.5	0.9	1.447804543	0	0	0	0	0	39.240	1.000		
5168	51.68	0.5	0.9	1.446304543	0	0	0	0	0	39.240	1.000		
5169	51.69	0.5	0.9	1.444804543	0	0	0	0	0	39.240	1.000		
5170	51.7	0.5	0.9	1.443304543	0	0	0	0	0	39.240	1.000		
5171	51.71	0.5	0.9	1.441804543	0	0	0	0	0	39.240	1.000		
5172	51.72	0.5	0.9	1.440304543	0	0	0	0	0	39.240	1.000		
5173	51.73	0.5	0.9	1.438804543	0	0	0	0	0	39.240	1.000		
5174	51.74	0.5	0.9	1.437304543	0	0	0	0	0	39.240	1.000		
5175	51.75	0.5	0.9	1.435804543	0	0	0	0	0	39.240	1.000		
5176	51.76	0.5	0.9	1.434304543	0	0	0	0	0	39.240	1.000		
5177	51.77	0.5	0.9	1.432804543	0	0	0	0	0	39.240	1.000		
5178	51.78	0.5	0.9	1.431304543	0	0	0	0	0	39.240	1.000		
5179	51.79	0.5	0.9	1.429804543	0	0	0	0	0	39.240	1.000		
5180	51.8	0.5	0.9	1.428304543	0	0	0	0	0	39.240	1.000		
5181	51.81	0.5	0.9	1.426804543	0	0	0	0	0	39.240	1.000		
5182	51.82	0.5	0.9	1.425304543	0	0	0	0	0	39.240	1.000		
5183	51.83	0.5	0.9	1.423804543	0	0	0	0	0	39.240	1.000		
5184	51.84	0.5	0.9	1.422304543	0	0	0	0	0	39.240	1.000		
5185	51.85	0.5	0.9	1.420804543	0	0	0	0	0	39.240	1.000		
5186	51.86	0.5	0.9	1.419304543	0	0	0	0	0	39.240	1.000		
5187	51.87	0.5	0.9	1.417804543	0	0	0	0	0	39.240	1.000		
5188	51.88	0.5	0.9	1.416304543	0	0	0	0	0	39.240	1.000		
5189	51.89	0.5	0.9	1.414804543	0	0	0	0	0	39.240	1.000		
5190	51.9	0.5	0.9	1.413304543	0	0	0	0	0	39.240	1.000		
5191	51.91	0.5	0.9	1.411804543	0	0	0	0	0	39.240	1.000		
5192	51.92	0.5	0.9	1.410304543	0	0	0	0	0	39.240	1.000		
5193	51.93	0.5	0.9	1.408804543	0	0	0	0	0	39.240	1.000		
5194	51.94	0.5	0.9	1.407304543	0	0	0	0	0	39.240	1.000		
5195	51.95	0.5	0.9	1.405804543	0	0	0	0	0	39.240	1.000		
5196	51.96	0.5	0.9	1.404304543	0	0	0	0	0	39.240	1.000		
5197	51.97	0.5	0.9	1.402804543	0	0	0	0	0	39.240	1.000		
5198	51.98	0.5	0.9	1.401304543	0	0	0	0	0	39.240	1.000		
5199	51.99	0.5	0.9	1.399804543	0	0	0	0	0	39.240	1.000		
5200	52	0.5	0.9	1.398304543	0	0	0	0	0	39.240	1.000		
5201	52.01	0.5	0.9	1.396804543	0	0	0	0	0	39.240	1.000		
5202	52.02	0.5	0.9	1.395304543	0	0	0	0	0	39.240	1.000		
5203	52.03	0.5	0.9	1.393804543	0	0	0	0	0	39.240	1.000		
5204	52.04	0.5	0.9	1.392304543	0	0	0	0	0	39.240	1.000		
5205	52.05	0.5	0.9	1.390804543	0	0	0	0	0	39.240	1.000		
5206	52.06	0.5	0.9	1.389304543	0	0	0	0	0	39.240	1.000		
5207	52.07	0.5	0.9	1.387804543	0	0	0	0	0	39.240	1.000		
5208	52.08	0.5	0.9	1.386304543	0	0	0	0	0	39.240	1.000		
5209	52.09	0.5	0.9	1.384804543	0	0	0	0	0	39.240	1.000		
5210	52.1	0.5	0.9	1.383304543	0	0	0	0	0	39.240	1.000		
5211	52.11	0.5	0.9	1.381804543	0	0	0	0	0	39.240	1.000		
5212	52.12	0.5	0.9	1.380304543	0	0	0	0	0	39.240	1.000		
5213	52.13	0.5	0.9	1.378804543	0	0	0	0	0	39.240	1.000		
5214	52.14	0.5	0.9	1.377304543	0	0	0	0	0	39.240	1.000		
5215	52.15	0.5	0.9	1.375804543	0	0	0	0	0	39.240	1.000		
5216	52.16	0.5	0.9	1.374304543	0	0	0	0	0	39.240	1.000		
5217	52.17	0.5	0.9	1.372804543	0	0	0	0	0	39.240	1.000		
5218	52.18	0.5	0.9	1.371304543	0	0	0	0	0	39.240	1.000		
5219	52.19	0.5	0.9	1.369804543	0	0	0	0	0	39.240	1.000		
5220	52.2	0.5	0.9	1.368304543	0	0	0	0	0	39.240	1.000		
5221	52.21	0.5	0.9	1.366804543	0	0	0	0	0	39.240	1.000		
5222	52.22	0.5	0.9	1.365304543	0	0	0	0	0	39.240	1.000		
5223	52.23	0.5	0.9	1.363804543	0	0	0	0	0	39.240	1.000		
5224	52.24	0.5	0.9	1.362304543	0	0	0	0	0	39.240	1.000		
5225	52.25	0.5	0.9	1.360804543	0	0	0	0	0	39.240	1.000		
5226	52.26	0.5	0.9	1.359304543	0	0	0	0	0	39.240	1.000		
5227	52.27	0.5	0.9	1.357804543	0	0	0	0	0	39.240	1.000		
5228	52.28	0.5	0.9	1.356304543	0	0	0	0	0	39.240	1.000		
5229	52.29	0.5	0.9	1.354804543	0	0	0	0	0	39.240	1.000		
5230	52.3	0.5	0.9	1.353304543	0	0	0	0	0	39.240	1.000		
5231	52.31	0.5	0.9	1.351804543	0	0	0	0	0	39.240	1.000		
5232	52.32	0.5	0.9	1.350304543	0	0	0	0	0	39.240	1.000		
5233	52.33	0.5	0.9	1.348804543	0	0	0	0	0	39.240	1.000		
5234	52.34	0.5	0.9	1.347304543	0	0	0	0	0	39.240	1.000		
5235	52.35	0.5	0.9	1.345804543	0	0	0	0	0	39.240	1.000		
5236	52.36	0.5	0.9	1.344304543	0	0	0	0	0	39.240	1.000		
5237	52.37	0.5	0.9	1.342804543	0	0	0	0	0	39.240	1.000		
5238	52.38	0.5	0.9	1.341304543	0	0	0	0	0	39.240	1.000		
5239	52.39	0.5	0.9	1.339804543	0	0	0	0	0	39.240	1.000		
5240	52.4	0.5	0.9	1.338304543	0	0	0	0	0	39.240	1.000		
5241	52.41	0.5	0.9	1.336804543	0	0	0	0	0	39.240	1.000		
5242	52.42	0.5	0.9	1.335304543	0	0	0	0	0	39.240	1.000		
5243	52.43	0.5	0.9	1.333804543	0	0	0	0	0	39.240	1.000		
5244	52.44	0.5	0.9	1.332304543	0	0	0	0	0	39.240	1.000		
5245	52.45	0.5	0.9	1.330804543	0	0	0	0	0	39.240	1.000		
5246	52.46	0.5	0.9	1.329304543	0	0	0	0	0	39.240	1.000		
5247	52.47	0.5	0.9	1.327804543	0	0	0	0	0	39.240	1.000		
5248	52.48	0.5	0.9	1.326304543	0	0	0	0	0	39.240	1.000		
5249	52.49	0.5	0.9	1.324804543	0	0	0	0	0	39.240	1.000		
5250	52.5	0.5	0.9	1.323304543	0	0	0	0	0	39.240	1.000		
5251	52.51	0.5	0.9	1.321804543	0	0	0	0	0	39.240	1.000		
5252	52.52	0.5	0.9	1.320304543	0	0	0	0	0	39.240	1.000		
5253	52.53	0.5	0.9	1.318804543	0	0	0	0	0	39.240	1.000		
5254	52.54	0.5	0.9	1.317304543	0	0	0	0	0	39.240	1.000		
5255	52.55	0.5	0.9	1.315804543	0	0	0	0	0	39.240	1.000		
5256	52.56	0.5	0.9	1.314304543	0	0	0	0	0	39.240	1.000		
5257	52.57	0.5	0.9	1.312804543	0	0	0	0	0	39.240	1.000		
5258	52.58	0.5	0.9	1.311304543	0	0	0	0	0	39.240	1.000		
5259	52.59	0.5	0.9	1.309804543	0	0	0	0	0	39.240	1.000		
5260	52.6	0.5	0.9	1.308304543	0	0	0	0	0	39.240	1.000		
5261	52.61	0.5	0.9	1.306804543	0	0	0	0	0	39.240	1.000		
5262	52.62	0.5	0.9	1.305304543	0	0	0	0	0	39.240	1.000		
5263	52.63	0.5	0.9	1.303804543	0	0	0	0	0	39.240	1.000		
5264	52.64	0.5	0.9	1.302304543	0	0	0	0	0	39.240	1.000		
5265	52.65	0.5	0.9	1.300804543	0	0	0	0	0	39.240	1.000		
5266	52.66	0.5	0.9	1.299304543	0	0	0	0	0	39.240	1.000		
5267	52.67	0.5	0.9	1.297804543	0	0	0	0	0	39.240	1.000		
5268	52.68	0.5	0.9	1.296304543	0	0	0	0	0	39.240	1.000		
5269	52.69	0.5	0.9	1.294804543	0	0	0	0	0	39.240	1.000		
5270	52.7	0.5	0.9	1.293304543	0	0	0	0	0	39.240	1.000		
5271	52.71	0.5	0.9	1.291804543	0	0	0	0	0	39.240	1.000		
5272	52.72	0.5	0.9	1.290304543	0	0	0	0	0	39.240	1.000		
5273	52.73	0.5	0.9	1.288804543	0	0	0	0	0	39.240	1.000		
5274	52.74	0.5	0.9	1.287304543	0	0	0	0	0	39.240	1.000		
5275	52.75	0.5	0.9	1.285804543	0	0	0	0	0	39.240	1.000		
5276	52.76	0.5	0.9	1.284304543	0	0	0	0	0	39.240	1.000		
5277	52.77	0.5	0.9	1.282804543	0	0	0	0	0	39.240	1.000		
5278	52.78	0.5	0.9	1.281304543	0	0	0	0	0	39.240	1.000		
5279	52.79	0.5	0.9	1.279804543	0	0	0	0	0	39.240	1.000		
5280	52.8	0.5	0.9	1.278304543	0	0	0	0	0	39.240	1.000		
5281	52.81	0.5	0.9	1.276804543	0	0	0	0	0	39.240	1.000		
5282	52.82	0.5	0.9	1.275304543	0	0	0	0	0	39.240	1.000		
5283	52.83	0.5	0.9	1.273804543	0	0	0	0	0	39.240	1.000		
5284	52.84	0.5	0.9	1.272304543	0	0	0	0	0	39.240	1.000		
5285	52.85	0.5	0.9	1.270804543	0	0	0	0	0	39.240	1.000		
5286	52.86	0.5	0.9	1.269304543	0	0	0	0	0	39.240	1.000		
5287	52.87	0.5	0.9	1.267804543	0	0	0	0	0	39.240	1.000		
5288	52.88	0.5	0.9	1.266304543	0	0	0	0	0	39.240	1.000		
5289	52.89	0.5	0.9	1.264804543	0	0	0	0	0	39.240	1.000		
5290	52.9	0.5	0.9	1.263304543	0	0	0	0	0	39.240	1.000		
5291	52.91	0.5	0.9	1.261804543	0	0	0	0	0	39.240	1.000		
5292	52.92	0.5	0.9	1.260304543	0	0	0	0	0	39.240	1.000		
5293	52.93	0.5	0.9	1.258804543	0	0	0	0	0	39.240	1.000		
5294	52.94	0.5	0.9	1.257304543	0	0	0	0	0	39.240	1.000		
5295	52.95	0.5	0.9	1.255804543	0	0	0	0	0	39.240	1.000		
5296	52.96	0.5	0.9	1.254304543	0	0	0	0	0	39.240	1.000		
5297	52.97	0.5	0.9	1.252804543	0	0	0	0	0	39.240	1.000		
5298	52.98	0.5	0.9	1.251304543	0	0	0	0	0	39.240	1.000		
5299	52.99	0.5	0.9	1.249804543	0	0	0	0	0	39.240	1.000		
5300	53	0.5	0.9	1.248304543	0	0	0	0	0	39.240	1.000		
5301	53.01	0.5	0.9	1.246804543	0	0	0	0	0	39.240	1.000		
5302	53.02	0.5	0.9	1.245304543	0	0	0	0	0	39.240	1.000		
5303	53.03	0.5	0.9	1.243804543	0	0	0	0	0	39.240	1.000		
5304	53.04	0.5	0.9	1.242304543	0	0	0	0	0	39.240	1.000		
5305	53.05	0.5	0.9	1.240804543	0	0	0	0	0	39.240	1.000		
5306	53.06	0.5	0.9	1.239304543	0	0	0	0	0	39.240	1.000		
5307	53.07	0.5	0.9	1.237804543	0	0	0	0	0	39.240	1.000		
5308	53.08	0.5	0.9	1.236304543	0	0	0	0	0	39.240	1.000		
5309	53.09	0.5	0.9	1.234804543	0	0	0	0	0	39.240	1.000		
5310	53.1	0.5	0.9	1.233304543	0	0	0	0	0	39.240	1.000		
5311	53.11	0.5	0.9	1.231804543	0	0	0	0	0	39.240	1.000		
5312	53.12	0.5	0.9	1.230304543	0	0	0	0	0	39.240	1.000		
5313	53.13	0.5	0.9	1.228804543	0	0	0	0	0	39.240	1.000		
5314	53.14	0.5	0.9	1.227304543	0	0	0	0	0	39.240	1.000		
5315	53.15	0.5	0.9	1.225804543	0	0	0	0	0	39.240	1.000		
5316	53.16	0.5	0.9	1.224304543	0	0	0	0	0	39.240	1.000		
5317	53.17	0.5	0.9	1.222804543	0	0	0	0	0	39.240	1.000		
5318	53.18	0.5	0.9	1.221304543	0	0	0	0	0	39.240	1.000		
5319	53.19	0.5	0.9	1.219804543	0	0	0	0	0	39.240	1.000		
5320	53.2	0.5	0.9	1.218304543	0	0	0	0	0	39.240	1.000		
5321	53.21	0.5	0.9	1.216804543	0	0	0	0	0	39.240	1.000		
5322	53.22	0.5	0.9	1.215304543	0	0	0	0	0	39.240	1.000		
5323	53.23	0.5	0.9	1.213804543	0	0	0	0	0	39.240	1.000		
5324	53.24	0.5	0.9	1.212304543	0	0	0	0	0	39.240	1.000		
5325	53.25	0.5	0.9	1.210804543	0	0	0	0	0	39.240	1.000		
5326	53.26	0.5	0.9	1.209304543	0	0	0	0	0	39.240	1.000		
5327	53.27	0.5	0.9	1.207804543	0	0	0	0	0	39.240	1.000		
5328	53.28	0.5	0.9	1.206304543	0	0	0	0	0	39.240	1.000		
5329	53.29	0.5	0.9	1.204804543	0	0	0	0	0	39.240	1.000		
5330	53.3	0.5	0.9	1.203304543	0	0	0	0	0	39.240	1.000		
5331	53.31	0.5	0.9	1.201804543	0	0	0	0	0	39.240	1.000		
5332	53.32	0.5	0.9	1.200304543	0	0	0	0	0	39.240	1.000		
5333	53.33	0.5	0.9	1.198804543	0	0	0	0	0	39.240	1.000		
5334	53.34	0.5	0.9	1.197304543	0	0	0	0	0	39.240	1.000		
5335	53.35	0.5	0.9	1.195804543	0	0	0	0	0	39.240	1.000		
5336	53.36	0.5	0.9	1.194304543	0	0	0	0	0	39.240	1.000		
5337	53.37	0.5	0.9	1.192804543	0	0	0	0	0	39.240	1.000		
5338	53.38	0.5	0.9	1.191304543	0	0	0	0	0	39.240	1.000		
5339	53.39	0.5	0.9	1.189804543	0	0	0	0	0	39.240	1.000		
5340	53.4	0.5	0.9	1.188304543	0	0	0	0	0	39.240	1.000		
5341	53.41	0.5	0.9	1.186804543	0	0	0	0	0	39.240	1.000		
5342	53.42	0.5	0.9	1.185304543	0	0	0	0	0	39.240	1.000		
5343	53.43	0.5	0.9	1.183804543	0	0	0	0	0	39.240	1.000		
5344	53.44	0.5	0.9	1.182304543	0	0	0	0	0	39.240	1.000		
5345	53.45	0.5	0.9	1.180804543	0	0	0	0	0	39.240	1.000		
5346	53.46	0.5	0.9	1.179304543	0	0	0	0	0	39.240	1.000		
5347	53.47	0.5	0.9	1.177804543	0	0	0	0	0	39.240	1.000		
5348	53.48	0.5	0.9	1.176304543	0	0	0	0	0	39.240	1.000		
5349	53.49	0.5	0.9	1.174804543	0	0	0	0	0	39.240	1.000		
5350	53.5	0.5	0.9	1.173304543	0	0	0	0	0	39.240	1.000		
5351	53.51	0.5	0.9	1.171804543	0	0	0	0	0	39.240	1.000		
5352	53.52	0.5	0.9	1.170304543	0	0	0	0	0	39.240	1.000		
5353	53.53	0.5	0.9	1.168804543	0	0	0	0	0	39.240	1.000		
5354	53.54	0.5	0.9	1.167304543	0	0	0	0	0	39.240	1.000		
5355	53.55	0.5	0.9	1.165804543	0	0	0	0	0	39.240	1.000		
5356	53.56	0.5	0.9	1.164304543	0	0	0	0	0	39.240	1.000		
5357	53.57	0.5	0.9	1.162804543	0	0	0	0	0	39.240	1.000		
5358	53.58	0.5	0.9	1.161304543	0	0	0	0	0	39.240	1.000		
5359	53.59	0.5	0.9	1.159804543	0	0	0	0	0	39.240	1.000		
5360	53.6	0.5	0.9	1.158304543	0	0	0	0	0	39.240	1.000		
5361	53.61	0.5	0.9	1.156804543	0	0	0	0	0	39.240	1.000		
5362	53.62	0.5	0.9	1.155304543	0	0	0	0	0	39.240	1.000		
5363	53.63	0.5	0.9	1.153804543	0	0	0	0	0	39.240	1.000		
5364	53.64	0.5	0.9	1.152304543	0	0	0	0	0	39.240	1.000		
5365	53.65	0.5	0.9	1.150804543	0	0	0	0	0	39.240	1.000		
5366	53.66	0.5	0.9	1.149304543	0	0	0	0	0	39.240	1.000		
5367	53.67	0.5	0.9	1.147804543	0	0	0	0	0	39.240	1.000		
5368	53.68	0.5	0.9	1.146304543	0	0	0	0	0	39.240	1.000		
5369	53.69	0.5	0.9	1.144804543	0	0	0	0	0	39.240	1.000		
5370	53.7	0.5	0.9	1.143304543	0	0	0	0	0	39.240	1.000		
5371	53.71	0.5	0.9	1.141804543	0	0	0	0	0	39.240	1.000		
5372	53.72	0.5	0.9	1.140304543	0	0	0	0	0	39.240	1.000		
5373	53.73	0.5	0.9	1.138804543	0	0	0	0	0	39.240	1.000		
5374	53.74	0.5	0.9	1.137304543	0	0	0	0	0	39.240	1.000		
5375	53.75	0.5	0.9	1.135804543	0	0	0	0	0	39.240	1.000		
